class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
pos,741594,,,6896,,,0,59672,522892,8075256,24300822,24014152,8067500,1226602,36474,0,21390762,113732,0,,2982468,5120994,47958904,43721472,23956134,6684788,,0,0,0,,,0,0,0,0,0,0,1236,19247740,47054394,0,75286,51470,76304,121770,37343320,28635094,50,66,10,0,18723988,18155192,10267302,6380274,3917580,2555420,2047144,2529080,1188730,538660,74895220,,,,,21390762,710926,10705850,13232296,338480,360140,583200,492560,264880,231960,374580,379800,376420,741594.49,74895220,74895220,74936398,304604,,,1074440,66303370,1209600,,4864,196,0,43210490.88,16735180.8,6337469.76,542,7850,49100,1491556,11984004,23531454,21516388,7174402,449024,80356,26300,786,2556,,74895220,,33944,7400,5186524,16925094,4904862,36292428,2851286,101816,16,0,9092,22772,31645606,6996526,230,64922,0,0,39539888,,,,,,,,,,,363342,,,,,,,,,,,,,,19583.02,13720,23391144,8827290,7176524,3125072,6426992,8348820,5266104,3646678,94640,106,,
neg,6444,,316,300,0,0,0,0,0,0,226,51358,241298,99794,1346,0,194406,0,0,0,0,0,354804,315136,62418,29968,0,0,0,0,402,100,0,0,0,0,0,6752,236510,133100,17660,0,526,452,332,10986,228404,153062,260,0,0,0,154942,99894,43726,28986,20222,16254,16128,13870,0,0,417342,4,4,70,0,194406,5748,31226,30938,,,,,,,,,61380,6443.9,417342,417342,421958,2207,0,41028,416120,394022,1209600,10090,0,12,0,354133.44,0,39532.8,0,0,0,0,0,1782,130486,187120,71776,2292,516,50,0,4,417342,,684,120,9256,24454,19042,266746,71650,2058,12,0,444,342,310734,4118,48,2,0,0,357798,476,66,0,0,0,0,0,0,0,0,2816,3936,814,0,0,13742,1932,161000,16760,0,0,0,0,0,250.94,232,42528,57854,51650,27144,59910,60404,50622,30698,13100,112,0,0
pos,267842,,734,,0,0,0,5456,303800,3572346,8932664,7135328,2981044,2753404,2722596,2178792,13114034,2488,0,0,618104,1037418,20746860,14172072,10394018,6881790,2,0,3937842,26212,4744,286,0,0,0,0,0,0,36586,19083588,11461206,4050,222136,146198,258338,359692,13745566,15853496,0,2,2,0,9076662,6944070,4388082,2071252,1597148,1363164,1429230,1880466,1218412,616944,31759796,5574,176,7286,10,13114034,546454,2965410,7412950,586380,519040,522520,467900,534840,537120,560660,538980,122820,267842.11,31759796,31759796,31745786,254358,100858,11528,291860,30585430,1209600,0,,,,16261493.76,10055095.68,4248333.12,5434,8698,234,236302,2242992,9500266,9610184,7196804,1677132,111372,9874,270,,0,31759796,,9830,2456,3699032,3802364,9015786,14032850,23112,0,0,0,,,,,,,,,,14248,566,0,0,23320,5300914,0,0,0,0,397476,88906,18530,0,0,465194,82046,23011340,2804002,0,0,0,0,32978580,6162.96,6072,14402548,4230424,2807094,1194464,2053548,2017128,2342938,1471516,65768,2,0,0
neg,1840,,2130706506,112,0,0,0,0,0,0,74,75572,32054,0,0,0,44150,0,50,0,0,0,107612,98704,15554,6508,0,0,0,0,186,70,0,0,0,0,0,9404,77996,3968,16332,0,1658,14,38,30,932,105026,2,0,0,0,49388,43310,11402,2830,290,480,0,0,0,0,123178,0,404,4,0,44150,1042,10430,5108,,,,,,,,,15340,1840.95,123178,123178,126176,381,0,12156,122880,107700,1209600,2288,2,4,0,97541.76,0.0,8532.48,0,24,0,0,0,55206,51090,1142,168,70,24,0,2,8,123178,,1694,10,60,4688,998,30806,68066,1360,18,0,242,164,97886,45504,0,0,0,4,97886,68,22,0,0,0,0,0,0,0,0,586,648,178,0,0,2068,416,578440,57852,0,0,0,0,840990,93.88,56,10728,11004,7104,6602,21904,50286,70,2,0,0,0,0
neg,40962,,306,292,0,0,0,0,0,0,7754,1236072,2075876,336256,27412,0,1549552,0,0,0,0,0,3078020,2467176,768382,514018,0,0,0,0,1220,264,0,0,0,0,25038,184336,1240790,1834584,398622,0,3078,798,1366,54294,2294348,1326996,2490,0,0,0,1600008,829418,294044,186904,165166,261002,346828,0,0,0,3847492,0,36,796,74,1549552,59552,328184,437544,232000,230020,253520,,,,,,42160,40962.02,3847492,3847492,3822868,19633,12712,13810,208140,3683370,1209600,157370,0,160,0,3051789.12,0.0,628199.04,0,0,0,0,0,122956,1487138,1678488,344416,40500,9008,864,2,12,3847492,,7686,1062,133788,457964,215888,2308364,537762,20764,92,0,406,534,2915254,60,0,58102,0,0,3122570,4196,514,0,0,0,0,0,0,0,0,32344,42994,7208,0,0,160720,32020,99820,30164,0,0,0,0,1288250,2147.48,2348,674718,1157982,662510,298274,446804,244226,128482,49614,20680,80,0,0
neg,82566,,906,898,0,0,0,0,0,1108,228544,3598724,2116590,86082,0,0,2630146,0,0,0,1766,2360,5725496,5177878,652626,373566,0,0,0,0,818,232,0,0,0,0,604,74472,136850,57986,5761136,0,5410,1700,2120,5264,417732,5561346,37420,56,0,0,1850058,1933040,1153234,569810,279684,143116,82282,19824,0,0,6382010,0,92,1060,6,2630146,69870,286296,363916,146440,104180,102460,122240,128560,,,,30960,82565.55,6382010,6382010,6413794,20567,197690,23462,312420,6031048,1209600,191718,0,258,0,5092729.92,0.0,929976.96,0,0,0,0,16074,1481124,3128886,1171926,178902,44538,9532,66,4,10,6382010,,13240,1944,6240,697250,370944,4208524,717748,15158,0,0,1110,668,4717364,199082,0,21632,0,36,5161264,6098,238,0,0,0,0,0,0,0,0,34688,65754,13302,0,0,218266,36460,1468380,323028,0,0,0,0,4305610,3645.7,4110,1007014,1329276,637338,322872,856554,943390,658466,216572,59542,24,0,0
neg,1322,0,2130706432,20,0,0,0,0,0,1684,63540,21252,4176,0,0,0,8126,0,0,0,2644,3418,80440,70014,106146,6234,0,0,0,0,10,30,0,0,0,0,0,0,0,1980,88672,0,2050,3340,4550,3836,1440,75396,40,0,0,0,40596,21492,11738,7580,3298,2344,1946,1024,420,214,189296,6,4,66,0,8126,900,91424,13990,,,,,,,,,105260,1322.96,189296,189296,195988,400,0,18516,188360,90904,1209600,2514,8,12,0,69637.44,0.0,19705.92,72,94,0,0,49130,30316,9714,1128,354,10,0,0,2,6,189296,0,1718,52,3750,2502,1928,53152,25248,2290,12,0,34,82,72368,28484,0,40,0,0,72586,216,136,0,0,0,0,0,0,0,0,1216,168,54,0,0,1286,274,274900,27466,0,0,0,0,322990,2.02,134,22144,10866,5962,2902,4300,7174,33340,3780,184,0,0,0
neg,44,0,2130706432,28,0,0,0,0,0,0,682,3328,6242,0,0,0,3624,0,226,0,0,0,18488,15868,13046,1016,0,0,0,0,20,78,0,0,0,0,0,0,0,0,10252,0,66,30,22,882,226,5232,3794,0,0,0,7510,1034,296,194,166,178,564,152,58,100,31548,0,4,0,0,3624,206,10896,2130,,,,,,,,,12920,43.2,31548,31548,34420,38,132,3076,31340,10292,1209600,644,2,4,0,5119.68,6.72,4108.8,0,12,0,0,464,2994,5116,1542,120,14,2,0,0,20,31548,0,1106,12,306,192,296,2890,4158,1272,20,0,36,142,4846,94,0,0,0,0,5318,56,112,0,0,70,24,0,0,0,0,178,0,0,0,0,418,78,14600,1752,0,28,0,0,0,0.82,42,5434,3144,950,214,204,192,114,0,0,0,0,0
neg,7546,,2130706434,3364,0,0,0,0,0,0,646,38336,1226834,623878,1556,0,861314,0,0,0,0,0,1674132,1458138,270298,197802,0,0,0,0,3710,594,0,0,0,0,0,7150,1876490,6352,1258,0,2812,820,768,1936,68484,1815896,530,4,0,0,1118716,337860,105858,63362,53166,57092,117594,37602,0,0,1944560,240,5016,664,6,861314,31212,70274,199772,166540,,,,,,,,101700,7545.15,1944560,1944560,1954728,8484,7986,72196,732320,1891250,1209600,87244,2,58,0,1177302.72,46250.88,665040.96,2,300,0,0,0,1770,166180,1020668,678264,22416,1928,24,66,76,1944560,,2966,356,123586,495488,112502,448300,679288,27830,934,0,3622,1584,630048,118464,0,2612,0,40,1251210,5884,180,0,0,2740,48022,0,0,0,0,15458,190,76,0,0,39554,8004,13625960,1419280,615982,21008,0,0,6545430,918.56,610,758378,952842,129030,13114,36880,914,92,0,0,0,0,0
neg,69136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69135.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neg,20,,8,6,0,0,0,0,0,0,354,4702,2126,0,0,0,2650,0,82,0,0,0,16676,14658,4670,264,0,0,0,0,18,18,0,0,0,0,0,0,0,0,7182,0,1142,42,42,40,2018,3898,0,0,0,0,5882,422,158,152,58,56,454,0,0,0,21370,2,4,0,0,2650,184,2920,1728,,,,,,,,,4540,19.28,21370,21370,22156,22,14,2038,21140,7182,1209600,364,0,6,0,3858.24,0,2316.48,0,16,0,0,0,4124,2184,404,470,0,0,0,0,6,21370,,1084,32,58,50,84,1196,3592,1048,38,0,8,24,3048,72,0,0,0,0,4116,48,142,0,0,0,0,0,0,0,0,168,0,0,990,310,64,18,1660,162,0,8,0,0,0,169.76,54,3604,3198,92,54,72,52,46,64,0,0,0,0
neg,39940,,1150,1084,0,0,0,0,0,0,996,586922,2656838,1031432,101926,10328,1952660,6226,0,0,0,0,3580784,2867788,1069208,586006,0,0,0,0,728,276,0,0,0,0,0,305350,2859520,753604,469968,0,3954,1616,2508,396584,2239428,1729184,15168,0,0,0,2667884,734098,262798,155378,102564,82514,134580,248626,0,0,4651254,4224,1250,2866,78,1952660,59930,251422,811056,230860,248300,421720,,,,,,156900,39939.59,4651254,4651254,4614998,18778,75922,92694,1010040,4388442,1209600,132666,0,278,0,2761316.16,0,1623057.6,0,0,0,0,0,110776,1533970,2147370,556218,36296,3696,116,278,298,4651254,,8282,994,91866,606002,417638,2518758,712942,31602,358,0,1640,618,2598386,550890,0,428,0,64,2879324,5314,592,0,0,0,0,0,0,0,0,28430,20826,6574,0,0,54898,32240,564700,226646,3341398,8008,0,0,296330,2238.84,2364,1691378,780604,512388,303556,588178,504662,6434,856,386,0,0,0
neg,20152,,0,,0,0,0,0,0,0,1552,162858,982778,492306,13634,0,842270,0,0,0,0,0,1509036,1346980,261732,111072,0,0,0,0,0,0,0,0,0,0,0,4672,1493518,154938,0,0,1472,326,684,9840,858130,780446,2228,2,0,0,759912,356554,151386,114068,130144,125546,15518,0,0,0,1771368,0,400,124,464,842270,22584,116802,144170,178860,,,,,,,,77220,20152.93,1771368,1771368,1771812,5810,435774,52516,555500,1653128,1209600,0,,,,1330206.72,0.0,319537.92,0,0,0,0,0,23442,564730,588778,422248,46250,6934,746,,0,1771368,,4024,590,26544,222578,137164,914250,340628,7346,4,0,,,,,,,,,,1690,166,0,0,0,0,0,0,0,0,11472,22346,3872,0,0,71178,10588,2082360,574120,0,0,0,0,19152910,1037.18,1236,346714,447110,211222,98814,167040,121380,85642,55344,116884,2978,0,0
neg,28,2,16,14,2,2,0,0,0,0,1988,6240,4782,0,0,0,5368,0,156,0,0,0,25580,21970,8856,456,0,0,0,0,40,52,0,0,0,0,0,0,0,988,12022,0,1100,28,38,40,42,758,11004,0,0,0,10996,696,188,344,110,86,432,68,24,66,34496,0,4,0,0,5368,322,5988,2762,,,,,,,,,8600,28.75,34496,34496,37726,34,396,3260,34140,13070,1209600,530,0,12,0,5023.68,13.44,6969.6,0,18,0,0,386,4450,5872,1572,676,54,0,0,4,20,34496,0,1140,22,24,2782,1838,2814,3788,576,26,0,16,86,3770,94,0,14,0,0,5526,92,154,0,0,40,28,0,0,0,0,260,0,0,700,618,200,46,1280,530,10552,12,0,0,0,106.46,56,8298,4200,134,56,136,128,42,16,0,0,0,0
neg,38512,,2130706432,908,0,0,0,0,0,0,35800,774184,1496096,314072,28358,842,1115876,0,0,0,0,0,2400386,2126092,332378,230916,0,0,0,0,1974,448,0,0,0,0,0,77144,1075772,1275046,221390,0,2778,658,940,88818,1979022,575874,1262,0,0,0,731792,718396,202678,155030,127612,117934,178966,408356,8582,6,2733138,50,392,320,44,1115876,27826,164166,167464,143000,142140,,,,,,,43040,38511.79,2733138,2733138,2717568,19284,1370,28542,308780,2649352,1209600,92394,2,54,0,2231768.64,0.0,414318.72,0,0,0,0,0,255208,1001666,1229088,148700,11714,2862,114,102,134,2733138,,4794,396,63230,179028,162706,1867952,361108,10032,106,0,1110,590,2207514,56864,0,25774,0,22,2253204,1502,226,0,0,0,0,0,0,0,0,15558,38862,12514,4541584,1091780,60722,14028,6614520,669528,674068,2356,0,0,843400,880.06,948,434212,490448,360330,173666,338046,323644,214866,134162,173136,6842,0,0
neg,36502,0,,,,,0,0,0,270132,2337376,2994294,1113586,107140,174,0,,0,0,,66906,92120,6394950,5975694,1068640,458612,,0,0,0,,,0,0,0,0,0,0,0,495082,6327620,0,2512,408,596,484,5273478,1138672,390140,16412,0,0,3706444,1439182,572758,341636,219284,182860,137066,205536,17696,240,,,,,,3190376,105364,452734,614734,,,,,,,,,,36502.08,,,,16474,,,,,,,,,,4106962.56,0.0,2964656.64,8,122,0,9016,258026,1128998,2712792,2157778,523032,31918,1118,24,,,,0,3698,474,3064,2089576,320126,2528786,1802724,74254,0,0,86,162,3498544,37666,312,11502,0,0,3865002,,,,,,,,,,,,,,,,,,,,,,,,,,1078,2825706,2764506,645792,148072,209204,108120,53868,67324,110,0,,
neg,120400,,0,,0,0,0,0,0,0,14322,2075762,4896066,879468,13132,172,3994682,9574,0,,0,0,6899136,5975918,1304544,788232,0,0,0,0,0,0,0,0,0,0,0,57066,3276426,1960022,2585408,0,11748,9526,14934,37368,4125864,3675654,3818,10,0,0,2752124,1200628,620986,446950,348548,432898,962188,1001820,112450,330,8204998,254,916,1364,820,3994682,118572,727200,571602,199480,235820,186760,159600,169040,197660,0,0,139600,120400.44,8204998,8204998,,64313,552782,,929400,,1209600,0,,,,7245263.04,0.0,613929.6,,,0,0,0,307420,3741032,3333224,422606,56786,16780,1074,,0,8204998,,7998,1342,410216,247950,431170,6103666,656346,20228,6,0,,,,,,,,,,4856,262,,,,,,,,,68244,139652,29254,0,0,309210,52814,8357000,1650066,0,0,0,0,,,,667972,1750416,1179956,619060,1312156,1165000,648912,289966,244398,1086,0,0
neg,37522,,100,84,0,0,0,0,11298,677358,1462318,65302,2254,0,0,0,778548,0,196,0,298282,418968,1683064,1750538,499504,152380,6,0,0,0,1040,1156,0,0,0,0,0,0,101578,1043616,1073336,0,1276,538,1028,1372,39730,2174564,22,0,0,0,374826,756424,400776,246746,135122,79504,52634,54092,104108,14298,2481398,144,134,3098,2,778548,22914,282340,215974,222600,266160,,,,,,,6480,37522.51,2481398,2481398,2481098,13128,54,3448,57460,2218530,1209600,38940,4,30,0,1880562.24,862.08,334997.76,0,252,470,304028,1365550,498266,35158,10684,3730,632,12,0,214,224,2481398,,3290,344,16854,116506,78488,587550,1379534,35346,618,0,100,3308,1890974,563782,0,18,0,0,1891374,1372,518,0,0,330,960,0,0,0,0,17888,17422,4970,2449046,320468,32718,10684,4863380,486666,1527894,592,0,0,0,666.2,808,346524,189880,175416,123128,264980,280850,576286,258192,3274,0,0,0
neg,942,0,108,94,0,0,0,0,0,658,56546,27082,1046,0,0,0,37896,0,108,0,3666,7418,84156,72456,35444,4836,0,0,0,0,78,166,0,0,0,0,0,0,104,34670,50558,0,406,200,238,1370,1926,50770,29448,970,4,0,50720,10584,7408,4078,3508,2350,2182,1674,1044,1784,123374,6,12,8,0,37896,982,22392,12960,,,,,,,,,34580,941.29,123374,123374,122646,366,128,11648,122180,85508,1209600,2270,2,12,0,53170.56,0.0,31092.48,16,76,0,52,13844,31772,27554,9344,1990,776,0,0,0,122,123374,0,1462,50,1640,3646,630,27096,46920,3826,60,2,296,404,55418,248,0,1068,0,0,56220,310,92,0,0,0,0,0,0,0,0,1000,316,84,87972,10538,830,200,130880,15522,0,50,0,0,0,253.5,182,33316,11174,2370,1314,2492,3114,6324,24432,786,10,0,0
neg,352,0,2130706436,28,0,0,0,0,0,1202,25694,5170,3264,0,0,0,5620,0,0,0,2928,5494,28266,26772,12222,984,0,0,0,0,22,54,0,0,0,0,0,0,0,1422,33908,0,164,384,720,114,44,648,27968,5106,182,0,21316,7488,2682,1626,752,422,624,134,54,232,43476,2,0,2,0,5620,434,2932,9164,,,,,,,,,11780,352.46,43476,43476,46236,137,0,4158,42900,35458,1209600,1284,2,16,0,21864.96,1726.08,10627.2,0,28,0,72,25978,5154,3090,518,502,14,2,0,0,4,43476,0,1358,26,414,322,694,9774,19616,3072,54,0,52,138,22960,5790,0,12,0,0,22960,104,80,100,1734,0,0,0,0,0,0,662,0,0,16134,2276,570,132,10040,1012,47206,4,0,0,0,1.36,100,13830,7524,1608,484,778,978,1460,8668,0,0,0,0
neg,101748,,18932,16290,0,0,0,0,0,0,3344,112666,11826614,4741620,84604,0,7086524,324226,0,0,0,0,11713932,7532012,5356888,4077962,0,0,867768,0,82412,8506,0,0,0,0,0,0,96588,13024902,3647358,0,6198,4608,3832,1894200,13034044,1825964,2,0,0,0,9666938,2651092,1029180,640920,483304,439774,637248,1220384,8,0,17070816,0,1802,1682,278,7086524,322590,1191414,4154742,403380,427880,383980,323640,368600,285340,295640,343740,30520,101747.72,17070816,17070816,17048006,82582,1057980,5244,127580,16768848,1209600,448660,596,664,0,9465220.8,0.0,7296073.92,0,0,0,0,0,0,331330,8835264,7050812,533406,16984,1052,4622,4684,17070816,,7864,980,555010,6294922,552820,5545714,3754242,56784,512,0,41666,18890,5856992,543764,38,40002,468,0,9555172,11586,6926,0,0,0,0,0,0,0,0,205894,48606,10996,0,0,375200,80238,10100220,3431738,0,0,0,0,71747650,1918.4,2214,7348886,5863800,1527446,911684,1042296,56252,10416,4860,3198,10,0,0
neg,1820,0,2130706432,54,0,0,0,0,0,0,24874,117386,7588,0,0,0,64732,0,0,0,0,78,152960,129988,72262,14118,0,0,0,0,72,220,0,0,0,0,0,0,0,8566,141282,0,388,244,302,996,2664,131606,13648,0,0,0,77474,40416,16014,6278,3402,1950,1318,1266,536,1194,225288,34,6,16,0,64732,2144,50204,21922,,,,,,,,,71440,1819.85,225288,225288,222478,558,0,21946,224280,150138,1209600,4842,2,18,0,104545.92,0.0,44434.56,4,112,0,0,264,43930,54958,40126,8162,2362,46,0,2,8,225288,0,1386,64,7656,17842,7530,68840,43148,3368,14,0,86,392,107822,28136,0,2,0,0,108756,344,214,0,0,0,0,0,0,0,0,1288,66,12,104324,15728,3756,1002,248160,24800,220920,94,0,0,0,2.4,704,47204,25058,13364,5308,7468,5640,9328,36444,34,0,0,0
neg,2178,,82,80,0,0,0,0,0,0,206,5338,98850,21004,0,0,57244,0,0,0,0,0,120214,113276,11460,3928,0,0,0,0,32,20,0,0,0,0,0,0,76172,48060,1162,0,1374,74,80,180,65132,58552,2,0,0,0,60526,49204,11618,3240,366,292,136,12,0,0,131718,32,256,14,0,57244,1002,5554,5862,,,,,,,,,11140,2177.41,131718,131718,135952,436,0,12938,131260,125414,1209600,1852,0,12,0,109412.16,0.0,14658.24,0,0,0,0,0,1484,34378,87328,1708,400,96,0,0,4,131718,,1424,42,814,4538,3316,58286,55212,1726,36,0,134,240,109206,73040,36,0,0,0,110776,128,52,0,0,0,0,0,0,0,0,548,346,140,0,0,1714,316,140,14,0,0,0,0,1177450,220.28,96,16832,9404,4048,1656,8582,84838,36,0,0,0,0,0
neg,41056,,2130706556,2498,0,0,0,0,0,0,372,13880,2202632,1332286,54598,0,1543446,0,0,0,0,0,3279458,2938198,487458,281774,0,0,0,0,1134,234,0,0,0,0,0,0,133860,186566,3283342,0,1470,414,716,1012,77896,3520366,1894,0,0,0,1524130,849216,514472,339466,195588,109256,70276,1364,0,0,3767246,0,22,112,4,1543446,46212,207260,277252,201580,133220,134260,,,,,,13400,41056.89,3767246,3767246,3758946,12737,290,9900,132780,3603768,1209600,176100,0,36,0,2641398.72,0.0,959709.12,0,994,0,0,0,282,310254,2166148,1069536,49128,7714,706,4,12,3767246,,3966,534,1762,745302,278044,2234516,335504,4130,10,0,2914,488,2670788,53934,0,22,0,0,2672680,2588,574,0,0,0,0,0,0,0,0,23816,11250,3352,0,0,166464,34746,10996280,1100244,0,0,0,0,1056900,1040.76,1250,982416,780210,542566,228294,382454,228084,171552,108552,169826,9814,0,0
neg,280610,,0,,0,0,0,0,0,44942,4269128,8311002,3575876,560804,38774,0,8336096,0,60,,137438,202222,15446364,14477676,1593486,855366,0,0,0,0,0,0,0,0,0,7952,34840,49282,253908,10868804,5585736,0,23234,6770,6772,7304,159984,16596042,408,8,0,0,5144176,2631736,1837898,1944184,1406102,1455956,2147834,232634,0,0,17179366,1696,5590,1294,0,8336096,142536,530914,1046462,86780,114100,84740,74320,66500,80380,86000,85480,11700,280609.31,17179366,17179366,17020478,114112,4950992,,210680,16800516,1209600,0,,,,13500618.24,0.0,3283076.16,,,25066,8936,917148,6834276,5360410,2095132,1523980,30036,5404,134,,0,17179366,,12844,2326,492322,1601770,964224,9636308,3975820,114584,322,0,,,,,,,,,,11032,586,,,,,,,,,81448,86578,18520,25046850,6096372,330830,50976,7988680,6243948,0,126438,0,0,,,,3417234,1984886,1070832,448898,869458,784812,1121418,2960430,4141780,774,0,0
neg,28160,,276,194,0,0,0,0,0,0,370,92440,1213984,527894,40192,1502,929660,0,64,0,0,0,1632268,1363132,413606,192496,0,0,3904,0,2538,402,0,0,0,0,0,23622,1296344,349744,206672,0,3546,2550,2858,4468,41398,1819528,460,4,0,1570,736848,332336,91410,79680,81228,93048,139184,317156,5492,0,2046670,308,608,250,4,929660,29586,180248,231534,262540,,,,,,,,144500,28160.93,2046670,2046670,2028562,14254,3104,77548,830080,1876382,1209600,55094,0,96,0,1597156.8,16423.68,258351.36,10,748,0,0,0,572,403202,1093934,344858,26608,6412,796,60,64,2046670,,6070,644,37774,180516,92116,1177670,373572,7912,108,0,338,1092,1445276,58088,0,5324,0,0,1615208,1808,352,0,0,170,16802,0,0,0,0,18552,18910,3602,0,0,48852,7648,305360,55904,1169468,8148,0,0,27162210,1239.64,1452,292336,377320,210786,97686,203664,225506,160158,108974,173036,26916,0,0
neg,770,,2130706510,120,0,0,0,0,0,0,28,19900,29326,0,0,0,20476,0,0,0,0,0,46694,42292,6144,2846,0,0,0,0,46,84,0,0,0,0,0,0,41050,7116,1088,0,1150,12,10,20,292,47768,2,0,0,0,20536,24428,3480,410,104,296,0,0,0,0,52854,0,172,32,0,20476,602,2196,3936,,,,,,,,,5980,770.05,52854,52854,55568,162,0,5178,52720,49254,1209600,1478,2,4,0,42153.6,0.0,5968.32,0,10,0,0,0,9474,36968,2794,18,0,0,0,0,8,52854,,1164,18,198,3590,934,11918,30224,1142,66,0,160,116,42322,21650,76,0,0,28,42378,66,20,0,0,0,0,0,0,0,0,290,60,12,0,0,1024,238,274380,27430,0,0,0,0,0,54.82,32,7754,7696,1246,576,4554,27320,86,16,6,0,0,0
neg,60730,,0,,0,0,0,0,0,0,27364,1194998,1834714,960606,24558,0,1973008,0,122,0,0,0,3570580,3110138,723648,372032,0,0,0,0,0,0,0,0,0,0,0,0,674324,3160450,207466,0,5942,2278,3180,37396,2799592,1193848,4,0,0,0,1509450,597616,312400,261566,210198,198090,291266,432236,195552,33866,4294980,76,326,224,70,1973008,49450,386054,334772,193900,202860,202600,1310700,1310700,1310700,1310700,1310700,116360,60729.83,4294980,4294980,,29389,332798,60992,657480,,1209600,0,,,,3554987.52,0.0,482317.44,,,0,0,0,372832,1495650,1611324,518546,35860,7686,342,,2572,4294980,,5152,578,256126,210712,702732,2693358,170368,3214,0,0,,,,,,,,,,2622,72,0,0,0,0,0,0,0,0,30420,62602,9442,0,0,120860,17720,6331000,1042270,0,0,0,0,729870,,,504940,834216,614952,284442,570012,454558,269460,157796,314436,37428,0,0
neg,57558,,432,418,0,0,0,0,0,0,26522,1467640,2046346,133500,22522,262,1653294,0,0,0,954,1168,3506334,3182910,363006,222876,0,0,0,0,766,238,0,0,0,0,0,10364,729282,271106,2686040,0,2502,540,1172,17024,1555936,2055582,64022,14,0,0,1252352,792350,461276,360540,271862,218620,288462,51330,0,0,3871418,0,26,508,20,1653294,39658,158552,203220,92500,99520,139080,,,,,,22660,57557.1,3871418,3871418,3873134,16968,30770,18634,230420,3696792,1209600,94476,0,170,0,2984882.88,0,707754.24,0,0,0,0,3398,490140,2032234,1009330,130348,27942,3336,64,200,204,3871418,,6852,894,5172,332240,189336,2680690,474732,6876,0,0,604,546,2935404,138304,0,21586,0,44,3027652,3148,622,0,0,0,0,0,0,0,0,20622,44802,9254,0,0,102460,22236,146420,36808,0,0,0,0,300460,1720.0,2060,750894,559030,283766,140932,296746,306640,332874,365114,622830,37966,0,0
neg,1944,,36,34,0,0,0,0,0,0,134,13796,87822,10388,0,0,42226,0,0,0,0,0,107802,99578,10872,5228,0,0,0,0,38,24,0,0,0,0,0,6990,87638,3410,14102,0,116,24,62,82,53144,58708,4,0,0,0,46334,41298,13718,7330,3056,292,98,14,0,0,118702,0,0,144,0,42226,932,5654,5188,,,,,,,,,10500,1943.96,118702,118702,120422,451,0,11646,118340,112140,1209600,2102,2,0,0,100574.4,0,11441.28,0,0,0,0,0,5534,41032,64978,450,130,16,0,2,10,118702,,204,26,1526,2144,1502,66606,37818,2286,24,4,60,210,101918,71622,0,2,0,14,101980,112,42,0,0,0,0,0,0,0,0,520,326,124,0,0,1264,254,560,42,11290,44,0,0,943980,76.64,78,12538,10288,5622,2976,7740,72350,620,6,0,0,0,0
